Transaction_ID,Product_Category,Location,Order_Size,Price,Coupon,Return_Last_Year,returned
TX5702,Home,city,4,63.27,yes,0,0
TX3321,Books,city,3,46.53,yes,0,0
TX7555,Home,city,3,44.61,no,0,0
TX3732,Home,city,5,65.19,yes,0,0
TX8767,Sports,city,1,54.79,no,3,0
TX4625,Home,city,4,44.12,no,0,1
TX7756,Books,city,5,47.29,yes,0,0
TX7074,Home,city,2,65.8,yes,0,0
TX7149,Books,city,2,41.33,yes,0,0
TX7611,Home,city,3,63.86,yes,0,0
TX8821,Books,city,4,44.93,yes,0,1
TX1686,Fashion,rural,3,42.83,no,0,1
TX3264,Books,city,3,45.03,yes,0,0
TX19,Books,city,5,45.11,yes,0,0
TX2506,Fashion,rural,4,53.26,yes,1,0
TX9329,Fashion,rural,4,44.57,no,0,1
TX3165,Fashion,rural,6,44.74,yes,2,1
TX272,Fashion,rural,4,63.17,yes,0,0
TX1602,Books,city,4,44.86,yes,0,0
TX7276,Home,city,3,46.2,no,0,0
TX4399,Beauty,city,5,44.85,no,5,0
TX5874,Home,rural,3,64.34,no,5,0
TX9367,Fashion,rural,4,43.19,yes,2,0
TX50,Sports,city,3,34.15,no,5,0
TX4269,Beauty,city,6,64.83,no,3,0
TX4166,Sports,city,4,54.02,no,3,1
TX9559,Fashion,rural,6,45.03,no,0,1
TX8973,Sports,city,5,35.83,no,5,1
TX6451,Fashion,rural,6,39.93,yes,2,0
TX1075,Fashion,rural,5,42.4,no,0,1
TX6310,Sports,city,5,53.06,yes,5,0
TX670,Fashion,rural,5,43.71,no,0,0
TX1027,Home,city,2,45.95,no,0,0
TX3509,Electronics,rural,3,44.56,yes,5,1
TX2131,Books,city,5,45.02,yes,0,0
TX9095,Fashion,rural,5,54.56,yes,1,0
TX373,Home,rural,5,46.61,yes,9,0
TX2899,Home,city,2,45.48,no,0,0
TX2204,Fashion,rural,2,46.33,no,0,0
TX2331,Home,city,3,45.16,no,0,0
TX8097,Fashion,rural,1,65.78,yes,0,0
TX5021,Electronics,rural,2,75.25,no,0,1
TX591,Home,city,5,53.8,yes,1,1
TX5408,Sports,city,5,55.23,no,3,0
TX6319,Books,city,5,41.83,yes,0,1
TX7453,Books,city,5,41.48,yes,0,1
TX2846,Electronics,rural,4,73.34,no,0,1
TX3700,Fashion,rural,3,45.85,no,0,0
TX7125,Home,city,4,64.12,yes,0,0
TX6959,Beauty,city,4,54.35,no,4,0
TX447,Books,rural,6,56.76,no,4,0
TX4921,Books,city,6,44.75,yes,0,0
TX7198,Fashion,rural,3,42.86,no,0,0
TX8884,Home,city,3,62.77,yes,0,1
TX1949,Beauty,city,5,45.55,no,5,0
TX8301,Fashion,rural,5,45.42,no,0,0
TX5627,Home,city,4,43.89,no,0,0
TX8413,Beauty,city,6,63.75,yes,5,1
TX7025,Home,city,5,43.96,no,0,0
TX7903,Fashion,rural,2,65.46,yes,0,0
TX8184,Fashion,rural,3,43.9,yes,2,1
TX5166,Fashion,rural,5,42.93,no,0,1
TX6899,Fashion,rural,5,44.47,no,0,1
TX6338,Sports,city,6,36.47,no,5,0
TX4831,Beauty,city,4,50.47,no,5,0
TX8537,Home,city,4,47.53,no,0,0
TX7456,Home,city,6,46.21,no,0,0
TX8262,Books,city,3,46.93,yes,0,1
TX871,Fashion,rural,5,46.68,no,0,0
TX3711,Home,city,6,65.35,yes,0,0
TX7389,Books,city,1,46.45,yes,0,0
TX9244,Home,city,1,48.2,no,0,0
TX2250,Home,city,4,47.55,no,0,0
TX9881,Home,city,2,66.25,yes,0,0
TX9910,Home,city,4,68.36,yes,0,0
TX6267,Fashion,rural,2,45.73,no,0,1
TX9453,Electronics,rural,4,38.64,yes,6,0
TX2252,Books,city,5,30.01,no,0,0
TX5513,Sports,city,5,47.11,no,4,1
TX7754,Fashion,rural,4,66.88,yes,0,0
TX9842,Home,city,4,46.03,no,0,0
TX1303,Fashion,rural,3,37.6,no,1,0
TX9454,Electronics,rural,5,46.26,yes,5,1
TX9338,Home,city,6,47.38,no,0,0
TX2334,Books,city,2,47.55,yes,0,0
TX9338,Fashion,rural,6,46.59,no,0,1
TX1417,Books,city,5,47.76,yes,0,0
TX6578,Fashion,rural,6,48.21,no,0,1
TX7851,Beauty,city,6,59.5,no,4,0
TX6351,Books,city,2,27.09,yes,2,0
TX207,Fashion,rural,3,66.11,yes,0,0
TX5706,Beauty,city,3,65.31,yes,5,0
TX157,Home,city,6,45.54,no,0,1
TX3436,Fashion,rural,1,46.36,no,0,0
TX819,Electronics,rural,4,57.68,no,2,0
TX2336,Home,city,4,44.14,no,0,0
TX1237,Books,city,6,38.18,yes,1,0
TX7334,Home,rural,6,67.14,no,5,0
TX5159,Home,city,6,47.36,no,0,0
TX4278,Home,city,4,47.0,yes,2,0
TX5476,Fashion,rural,1,57.66,yes,1,0
TX6669,Beauty,city,6,49.71,yes,7,0
TX7682,Home,city,6,37.45,yes,3,1
TX4902,Electronics,rural,2,53.67,no,2,0
TX7800,Fashion,rural,6,53.82,yes,1,0
TX5499,Home,city,2,48.55,no,0,1
TX9797,Home,city,6,47.11,no,0,0
TX8321,Fashion,rural,4,47.8,no,0,0
TX5577,Beauty,rural,5,76.97,no,9,1
TX2227,Electronics,city,2,28.03,yes,0,1
TX1273,Books,city,1,47.84,yes,0,0
TX6066,Electronics,city,6,28.47,yes,0,0
TX5346,Fashion,rural,3,47.41,no,0,1
TX1235,Fashion,rural,3,45.61,no,0,1
TX4905,Sports,city,4,66.38,no,2,1
TX7910,Books,city,1,45.98,yes,0,0
TX2314,Home,city,2,45.75,no,0,0
TX5796,Beauty,city,5,55.17,yes,6,0
TX7655,Home,city,6,47.27,no,0,0
TX1269,Home,city,4,67.51,yes,0,1
TX946,Home,city,3,45.04,yes,2,0
TX6078,Electronics,rural,4,55.48,yes,4,1
TX1833,Books,city,4,49.0,yes,0,1
TX9761,Home,city,4,63.51,yes,0,0
TX8651,Home,city,5,46.94,yes,2,0
TX2494,Books,city,4,47.28,yes,0,0
TX8468,Home,city,2,46.78,no,0,1
TX671,Books,city,5,49.66,yes,0,0
TX4491,Fashion,rural,5,47.38,no,0,1
TX1991,Fashion,rural,3,65.8,yes,0,1
TX8237,Books,city,1,38.06,yes,1,1
TX3264,Electronics,rural,3,57.19,yes,4,0
TX2798,Sports,city,3,85.91,no,0,0
TX9439,Fashion,rural,3,38.15,yes,3,0
TX8660,Fashion,rural,4,46.53,no,0,0
TX2865,Home,rural,5,55.7,no,6,0
TX2521,Home,city,4,37.68,no,1,1
TX6365,Electronics,rural,5,44.02,yes,5,0
TX9397,Electronics,rural,4,39.15,no,4,0
TX1452,Books,city,3,27.67,no,0,0
TX7166,Fashion,rural,5,36.36,no,1,0
TX5138,Books,rural,1,35.09,no,6,1
TX5242,Fashion,rural,5,48.55,no,0,1
TX4569,Home,city,4,65.04,yes,0,0
TX2736,Sports,city,3,47.01,no,4,1
TX8441,Home,city,6,67.48,yes,0,0
TX7079,Sports,city,6,38.21,no,5,0
TX2410,Books,city,2,46.09,yes,0,0
TX737,Fashion,rural,5,66.5,yes,0,1
TX3330,Fashion,rural,1,48.5,no,0,0
TX8108,Books,rural,4,47.95,yes,7,0
TX3692,Books,rural,5,46.12,no,5,1
TX5391,Books,city,3,47.59,yes,0,0
TX8282,Fashion,rural,6,48.55,no,0,1
TX8326,Books,city,3,47.4,yes,0,0
TX2827,Electronics,rural,3,55.99,yes,4,0
TX3399,Books,city,3,45.24,yes,0,0
TX3224,Books,city,6,47.59,yes,0,0
TX2048,Books,city,3,45.7,yes,0,0
TX4358,Beauty,city,5,56.07,no,4,0
TX8633,Home,city,2,67.81,yes,0,0
TX9222,Books,city,4,44.81,yes,0,0
TX1058,Books,city,2,44.18,yes,0,1
TX6100,Fashion,rural,5,47.7,no,0,1
TX5611,Home,city,3,47.36,no,0,0
TX2627,Beauty,city,6,66.23,no,3,1
TX8092,Books,city,3,46.74,yes,0,1
TX376,Books,city,4,44.41,yes,0,0
TX1007,Fashion,rural,3,67.28,yes,0,0
TX1216,Fashion,rural,6,45.71,yes,2,0
TX3669,Home,city,1,45.76,no,0,1
TX4198,Home,city,6,47.24,no,0,1
TX8523,Beauty,city,6,46.12,yes,7,0
TX3613,Fashion,rural,6,65.98,yes,0,0
TX109,Books,rural,6,49.58,no,5,1
TX7150,Books,city,6,45.75,yes,0,0
TX5966,Home,rural,2,29.81,no,9,0
TX4038,Home,city,6,67.58,yes,0,0
TX2344,Books,city,4,45.55,yes,0,1
TX979,Home,city,5,45.62,no,0,0
TX1567,Home,city,3,48.03,no,0,0
TX9069,Home,rural,2,87.32,no,3,0
TX4411,Fashion,rural,6,68.0,yes,0,0
TX2521,Home,city,4,47.66,no,0,0
TX4864,Sports,city,6,56.76,no,3,0
TX8316,Electronics,rural,1,55.65,no,2,0
TX7152,Fashion,rural,5,49.02,no,0,0
TX1400,Electronics,rural,6,37.99,no,4,1
TX2103,Fashion,rural,6,45.72,no,0,0
TX3974,Electronics,rural,3,46.92,yes,5,0
TX7559,Home,city,6,44.94,no,0,0
TX2719,Home,city,4,46.6,no,0,1
TX9337,Fashion,rural,6,48.72,no,0,1
TX1288,Home,city,1,45.56,no,0,0
TX6514,Home,city,6,46.97,yes,2,1
TX2447,Fashion,rural,4,47.53,no,0,0
TX6145,Fashion,rural,3,46.69,no,0,0
TX8179,Books,city,5,46.66,yes,0,0
TX6378,Books,city,3,48.65,yes,0,1
TX3745,Beauty,city,4,45.14,no,5,1
TX2713,Books,rural,4,67.95,yes,5,1
TX1465,Sports,city,5,56.38,yes,5,1
TX2435,Sports,city,5,67.3,no,2,1
TX6230,Sports,city,6,46.07,no,4,0
TX1715,Home,city,2,49.34,no,0,0
TX622,Fashion,rural,6,64.7,yes,0,0
TX3616,Home,city,5,46.5,no,0,0
TX3446,Electronics,city,5,26.88,yes,0,0
TX3167,Fashion,rural,6,56.45,yes,1,1
TX9032,Fashion,rural,3,48.02,no,0,0
TX8102,Electronics,rural,5,77.44,no,0,1
TX3309,Fashion,rural,5,44.97,no,0,1
TX6980,Fashion,rural,6,45.44,yes,2,1
TX3208,Home,city,6,47.15,no,0,0
TX1957,Fashion,rural,5,46.5,no,0,0
TX7391,Fashion,rural,4,46.89,no,0,1
TX7714,Electronics,rural,6,76.13,no,0,0
TX4393,Fashion,rural,6,55.53,yes,1,0
TX8823,Beauty,city,6,48.29,yes,7,0
TX9292,Fashion,rural,4,49.93,no,0,0
TX7581,Fashion,rural,5,48.33,no,0,1
TX6948,Fashion,rural,4,48.91,no,0,0
TX7045,Home,city,4,46.15,no,0,0
TX9773,Fashion,rural,4,68.18,yes,0,0
TX2133,Books,rural,5,36.31,no,6,1
TX2212,Fashion,rural,2,36.54,yes,3,0
TX5203,Home,city,3,43.09,no,0,0
TX8025,Books,city,1,46.57,yes,0,0
TX2894,Electronics,rural,3,59.67,no,2,1
TX6617,Home,city,6,46.25,no,0,0
TX705,Books,city,6,50.27,yes,0,1
TX8040,Home,city,3,66.92,yes,0,0
TX7395,Home,city,6,45.47,no,0,0
TX8004,Home,city,4,65.44,yes,0,0
TX6171,Fashion,rural,6,50.41,no,0,0
TX7245,Fashion,rural,4,37.86,no,1,1
TX9979,Sports,city,6,47.53,no,4,0
TX2462,Home,city,6,47.39,no,0,0
TX4422,Fashion,rural,3,45.02,no,0,0
TX5294,Books,city,5,46.06,yes,0,0
TX9409,Beauty,city,6,54.87,no,4,0
TX5078,Home,city,5,47.64,no,0,0
TX7817,Books,city,4,47.77,yes,0,1
TX7971,Fashion,rural,3,45.98,no,0,1
TX4358,Fashion,rural,5,67.23,yes,0,1
TX3161,Electronics,rural,6,57.33,no,2,0
TX403,Home,city,5,47.26,no,0,0
TX9614,Books,city,6,47.03,yes,0,0
TX8672,Beauty,city,4,57.45,no,4,1
TX5147,Books,rural,3,47.88,no,5,0
TX7143,Fashion,rural,2,48.01,no,0,0
TX4011,Home,city,2,57.71,yes,1,1
TX6248,Fashion,rural,6,48.58,no,0,0
TX1536,Books,city,2,47.81,yes,0,0
TX7655,Books,city,6,46.42,yes,0,0
TX5445,Sports,city,2,38.7,no,5,0
TX3562,Home,city,6,46.98,no,0,1
TX3128,Books,city,2,46.84,yes,0,0
TX2760,Electronics,rural,1,35.1,no,4,0
TX4720,Books,city,4,47.71,yes,0,0
TX3906,Sports,city,5,57.24,yes,5,0
TX2112,Home,city,5,48.51,no,0,1
TX4506,Sports,city,4,44.98,no,4,0
TX6991,Home,city,6,47.84,no,0,1
TX2441,Fashion,rural,3,46.89,no,0,0
TX565,Books,rural,4,57.43,no,4,0
TX7583,Home,city,5,43.85,no,0,0
TX1991,Home,city,3,49.7,no,0,0
TX3179,Electronics,rural,4,57.78,no,2,1
TX9991,Books,city,4,46.36,yes,0,0
TX4827,Books,city,3,50.18,yes,0,0
TX1834,Fashion,rural,4,49.38,no,0,0
TX5035,Fashion,rural,6,67.54,yes,0,0
TX4428,Fashion,rural,6,69.22,yes,0,0
TX4754,Fashion,rural,4,49.06,no,0,1
TX8672,Electronics,rural,4,47.61,no,3,0
TX4376,Fashion,rural,6,49.7,no,0,1
TX2187,Home,city,2,68.13,yes,0,1
TX6096,Beauty,rural,6,67.57,no,10,0
TX3842,Fashion,rural,5,49.08,yes,2,0
TX9668,Home,rural,5,71.33,no,5,1
TX685,Home,city,6,40.39,yes,3,1
TX74,Home,city,4,49.76,no,0,1
TX6171,Electronics,city,6,26.27,yes,0,0
TX2244,Fashion,rural,3,49.32,no,0,1
TX6177,Fashion,rural,5,50.79,no,0,0
TX2576,Home,city,5,48.92,no,0,1
TX9690,Home,city,3,49.02,no,0,1
TX3430,Electronics,rural,6,48.19,no,3,0
TX9739,Fashion,rural,6,68.06,yes,0,0
TX1511,Home,city,5,48.35,no,0,1
TX866,Books,city,6,48.11,yes,0,0
TX1844,Fashion,rural,2,41.46,no,1,0
TX4244,Fashion,rural,3,50.23,no,0,1
TX7199,Home,city,4,51.11,no,0,1
TX7653,Electronics,rural,6,39.13,no,4,1
TX3705,Electronics,rural,3,57.2,no,2,0
TX578,Home,city,3,39.61,no,1,1
TX4761,Home,city,4,67.38,yes,0,1
TX3741,Beauty,city,6,49.06,yes,7,1
TX812,Home,rural,4,39.9,no,8,1
TX5008,Books,city,2,49.06,yes,0,1
TX7468,Home,city,3,49.32,no,0,0
TX6248,Books,rural,6,49.14,no,5,0
TX3193,Fashion,rural,4,48.58,no,0,0
TX1987,Electronics,rural,3,48.55,no,3,0
TX5897,Sports,city,5,37.85,yes,7,1
TX3468,Home,rural,6,66.44,yes,7,0
TX278,Sports,city,5,58.64,no,3,1
TX9285,Fashion,rural,1,52.65,no,0,0
TX5035,Fashion,rural,6,49.99,no,0,1
TX6917,Sports,rural,6,68.14,no,9,0
TX8827,Home,city,6,58.34,yes,1,0
TX3585,Books,city,5,48.61,yes,0,0
TX3639,Books,city,5,47.73,yes,0,0
TX5362,Sports,city,6,48.35,yes,6,1
TX8487,Electronics,rural,5,40.54,no,4,0
TX9813,Books,city,4,28.51,no,0,1
TX2278,Fashion,rural,6,67.29,yes,0,1
TX9642,Sports,city,6,58.96,yes,5,0
TX2031,Books,city,3,45.48,yes,0,1
TX1397,Home,city,4,67.93,yes,0,1
TX9286,Electronics,rural,2,48.52,no,3,0
TX8204,Electronics,rural,5,58.42,no,2,0
TX628,Books,city,5,50.03,yes,0,0
TX4944,Home,city,5,48.45,no,0,0
TX5001,Fashion,rural,6,49.91,no,0,0
TX3881,Home,city,2,47.92,no,0,1
TX3469,Home,city,3,47.03,no,0,0
TX8748,Fashion,rural,4,50.05,no,0,1
TX7695,Fashion,rural,6,67.32,yes,0,0
TX5395,Fashion,rural,1,48.84,no,0,0
TX5078,Fashion,rural,5,48.68,yes,2,0
TX7438,Electronics,city,4,28.03,yes,0,1
TX7963,Fashion,rural,6,45.96,no,0,1
TX7653,Home,city,6,50.27,no,0,0
TX2828,Books,city,6,48.82,yes,0,0
TX3970,Books,city,3,48.41,yes,0,0
TX3826,Home,city,6,51.28,no,0,0
TX9419,Home,city,6,50.92,no,0,1
TX2719,Books,rural,4,39.94,no,6,0
TX538,Books,rural,2,49.82,no,5,1
TX866,Home,city,6,70.32,yes,0,0
TX6456,Fashion,rural,5,49.86,no,0,1
TX6626,Books,city,3,46.49,yes,0,0
TX39,Books,rural,6,68.74,yes,5,0
TX2857,Books,city,4,50.7,yes,0,0
TX4419,Books,city,6,31.7,no,0,0
TX6100,Home,city,5,69.92,yes,0,0
TX8333,Beauty,city,5,48.34,no,5,0
TX8240,Home,city,5,47.88,no,0,0
TX1376,Books,city,4,49.38,yes,0,1
TX2067,Fashion,rural,3,49.3,no,0,0
TX1891,Books,city,5,41.73,yes,1,1
TX9107,Electronics,rural,5,55.2,yes,4,1
TX1144,Fashion,rural,2,48.25,yes,2,1
TX799,Beauty,city,6,48.08,no,5,1
TX1429,Fashion,rural,2,70.57,yes,0,0
TX9300,Fashion,rural,6,50.38,no,0,0
TX7374,Fashion,rural,2,47.33,no,0,1
TX3340,Books,city,3,49.33,yes,0,0
TX5912,Fashion,rural,3,49.77,no,0,1
TX403,Fashion,rural,5,48.49,no,0,1
TX997,Home,city,5,69.46,yes,0,0
TX1039,Fashion,rural,4,50.45,yes,2,0
TX1153,Home,city,3,51.03,no,0,0
TX3751,Home,city,4,49.49,no,0,0
TX7630,Electronics,city,4,27.62,yes,0,0
TX786,Home,city,4,50.78,no,0,0
TX547,Fashion,rural,6,48.39,no,0,0
TX4921,Books,city,6,39.07,yes,1,1
TX873,Sports,city,4,39.05,no,5,0
TX6223,Home,city,3,67.81,yes,0,1
TX9892,Fashion,rural,6,50.51,no,0,0
TX2149,Home,city,5,50.96,no,0,0
TX2686,Home,city,2,47.59,no,0,0
TX5627,Home,city,4,47.66,no,0,0
TX2627,Fashion,rural,6,49.1,no,0,1
TX1068,Fashion,rural,1,48.61,yes,2,1
TX786,Electronics,rural,4,50.8,no,3,1
TX3249,Books,city,3,51.09,yes,0,0
TX6885,Home,city,5,49.09,no,0,1
TX2134,Sports,city,3,38.51,yes,7,1
TX491,Fashion,rural,1,49.87,no,0,1
TX2886,Electronics,city,3,30.79,yes,0,1
TX6309,Home,rural,5,57.85,yes,8,0
TX5245,Electronics,rural,6,57.3,no,2,1
TX2125,Books,city,5,45.91,yes,0,0
TX2566,Books,rural,6,78.42,no,2,0
TX7838,Home,city,5,48.86,no,0,1
TX7002,Beauty,city,6,58.84,no,4,0
TX4245,Books,city,3,48.7,yes,0,0
TX8707,Electronics,city,5,29.93,yes,0,0
TX502,Books,city,5,50.16,yes,0,0
TX1571,Electronics,city,6,30.89,yes,0,1
TX1407,Electronics,city,2,28.87,yes,0,0
TX4058,Fashion,rural,3,47.71,no,0,0
TX2818,Fashion,rural,6,48.52,no,0,1
TX7626,Electronics,city,6,29.51,yes,0,0
TX2844,Home,city,4,48.47,no,0,0
TX7215,Books,city,3,40.43,yes,1,1
TX6669,Fashion,rural,6,49.96,no,0,1
TX8969,Books,city,3,49.54,yes,0,0
TX2406,Home,city,3,48.68,no,0,0
TX3599,Sports,city,5,49.46,no,4,0
TX5549,Home,city,6,50.11,no,0,1
TX7093,Sports,city,4,49.67,no,4,1
TX4533,Books,city,6,37.74,yes,1,0
TX4110,Books,rural,5,64.26,yes,5,0
TX1523,Fashion,rural,1,47.97,no,0,0
TX7069,Home,city,6,31.69,yes,4,0
TX2349,Fashion,rural,6,49.74,no,0,0
TX1114,Fashion,rural,6,50.62,no,0,0
TX5950,Sports,city,4,80.65,yes,3,1
TX69,Home,city,6,39.99,no,1,1
TX2194,Fashion,rural,6,42.54,yes,3,0
TX9340,Fashion,rural,4,49.39,no,0,0
TX7225,Fashion,rural,5,39.77,no,1,0
TX8170,Books,rural,3,46.76,no,5,1
TX4189,Home,city,6,51.08,no,0,1
TX992,Home,city,4,49.06,no,0,1
TX8948,Sports,city,2,61.08,no,3,1
TX9856,Home,city,2,50.56,yes,2,0
TX9855,Fashion,rural,5,49.9,no,0,0
TX6087,Sports,rural,2,60.56,no,10,0
TX8756,Fashion,rural,2,48.73,no,0,0
TX1485,Home,city,6,49.74,no,0,0
TX1315,Fashion,rural,3,49.43,no,0,0
TX5049,Fashion,rural,6,51.38,no,0,1
TX6178,Sports,city,3,39.92,no,5,1
TX7497,Beauty,city,2,67.84,no,3,0
TX5403,Home,city,6,49.69,no,0,0
TX7341,Home,rural,2,40.92,yes,10,1
TX1086,Books,city,1,50.3,yes,0,1
TX6522,Books,city,4,49.4,yes,0,1
TX6297,Fashion,rural,1,49.15,no,0,1
TX9263,Home,city,4,69.43,yes,0,0
TX6724,Fashion,rural,1,39.68,yes,3,0
TX7453,Home,rural,5,39.6,no,8,0
TX565,Home,city,4,71.43,yes,0,0
TX6492,Books,city,6,53.66,yes,0,0
TX3715,Electronics,rural,5,52.51,yes,5,1
TX4034,Electronics,rural,3,61.03,yes,4,0
TX5796,Books,city,5,42.25,yes,1,0
TX7574,Home,city,6,50.26,no,0,1
TX7756,Fashion,rural,5,51.96,no,0,0
TX6609,Home,city,4,32.33,yes,4,1
TX1566,Electronics,rural,5,52.63,no,3,0
TX628,Fashion,rural,5,50.41,no,0,1
TX9645,Fashion,rural,2,49.96,no,0,0
TX742,Electronics,rural,2,61.88,no,2,1
TX4094,Home,city,4,54.11,no,0,0
TX521,Beauty,city,4,50.66,no,5,1
TX3624,Fashion,rural,2,50.81,no,0,0
TX8527,Home,city,5,51.62,no,0,0
TX9984,Sports,city,5,41.29,no,5,0
TX9342,Fashion,rural,2,52.7,no,0,0
TX4732,Electronics,rural,4,70.79,no,1,0
TX8793,Electronics,city,5,32.82,yes,0,1
TX4567,Books,city,2,50.23,yes,0,0
TX269,Home,city,6,51.16,no,0,1
TX82,Home,city,6,32.41,no,2,0
TX4543,Books,city,3,50.71,yes,0,0
TX8269,Fashion,rural,5,49.29,no,0,0
TX1105,Electronics,rural,4,39.56,no,4,0
TX9038,Fashion,rural,5,51.71,no,0,0
TX1395,Books,rural,6,39.21,no,6,0
TX3190,Electronics,city,6,32.04,yes,0,1
TX8776,Fashion,rural,4,53.27,no,0,0
TX6658,Electronics,rural,1,47.45,no,3,1
TX9504,Home,city,4,51.64,no,0,0
TX2954,Home,city,2,51.84,no,0,0
TX3906,Sports,city,5,71.41,no,2,1
TX5379,Books,city,2,48.72,yes,0,0
TX4688,Beauty,city,2,49.9,no,5,1
TX9729,Home,city,2,52.12,no,0,0
TX3247,Books,city,1,28.73,no,0,1
TX7069,Fashion,rural,6,54.35,no,0,0
TX3574,Home,city,1,52.32,no,0,1
TX4723,Home,city,5,54.07,yes,2,1
TX9810,Books,city,4,50.48,yes,0,1
TX4389,Home,city,5,61.73,yes,1,0
TX3784,Fashion,rural,6,52.11,no,0,0
TX3593,Home,city,2,52.81,no,0,1
TX3534,Sports,city,6,42.13,no,5,0
TX4189,Electronics,rural,6,51.0,no,3,1
TX6311,Fashion,rural,5,50.21,no,0,1
TX3585,Books,city,5,50.85,yes,0,0
TX9038,Home,city,5,52.38,yes,2,0
TX5262,Home,city,1,51.08,no,0,0
TX5035,Home,city,6,51.13,no,0,0
TX6805,Electronics,rural,6,40.1,no,4,0
TX7284,Books,city,6,49.71,yes,0,0
TX1692,Home,city,6,51.0,no,0,0
TX2828,Home,city,6,52.24,no,0,1
TX3754,Books,city,4,30.72,no,0,0
TX5269,Home,city,4,51.75,no,0,1
TX977,Fashion,rural,5,51.69,no,0,0
TX4589,Fashion,rural,2,52.83,no,0,0
TX7839,Home,rural,4,59.78,no,6,1
TX711,Home,city,4,50.3,no,0,0
TX5927,Electronics,rural,4,72.06,no,1,0
TX4967,Home,city,5,51.98,no,0,0
TX4656,Books,city,2,44.16,yes,1,1
TX2154,Home,city,5,41.8,yes,3,0
TX5346,Home,city,3,51.09,no,0,0
TX6426,Fashion,rural,4,50.06,no,0,1
TX5302,Beauty,city,4,49.37,no,5,0
TX2304,Books,city,6,51.62,yes,0,0
TX3888,Beauty,city,3,60.56,no,4,1
TX4944,Books,city,5,51.8,yes,0,1
TX6979,Home,city,6,51.76,no,0,0
TX8428,Sports,city,4,40.54,no,5,1
TX9019,Books,rural,5,52.46,no,5,1
TX2274,Books,city,3,52.24,yes,0,0
TX9467,Fashion,rural,6,51.84,no,0,1
TX5242,Fashion,rural,5,52.72,no,0,1
TX3713,Electronics,city,6,34.88,yes,0,0
TX1827,Home,city,2,50.63,no,0,1
TX6785,Books,city,4,50.89,yes,0,1
TX2923,Fashion,rural,6,42.38,no,1,0
TX8233,Fashion,rural,5,53.91,no,0,1
TX5542,Books,city,6,51.85,yes,0,0
TX9587,Books,city,6,51.38,yes,0,1
TX3990,Home,city,5,51.42,no,0,1
TX8660,Electronics,rural,4,61.13,yes,4,0
TX210,Books,city,2,50.03,yes,0,1
TX9236,Home,city,5,53.58,no,0,0
TX8904,Fashion,rural,6,49.58,yes,2,0
TX7756,Books,rural,5,61.14,yes,6,0
TX9565,Fashion,rural,4,50.07,no,0,0
TX3882,Home,city,5,50.42,no,0,1
TX4093,Fashion,rural,6,50.14,no,0,1
TX8527,Sports,city,5,42.46,yes,7,0
TX8378,Electronics,city,2,31.08,yes,0,1
TX5549,Books,city,6,50.19,yes,0,0
TX8883,Fashion,rural,6,50.6,yes,2,1
TX9812,Fashion,rural,5,49.7,no,0,1
TX9222,Fashion,rural,4,51.03,no,0,0
TX1455,Books,city,6,53.14,yes,0,1
TX5241,Fashion,rural,4,52.64,no,0,0
TX4110,Books,city,5,53.3,yes,0,0
TX9712,Books,city,3,49.7,yes,0,0
TX760,Books,city,4,52.11,yes,0,0
TX9075,Fashion,rural,4,52.26,no,0,0
TX2895,Fashion,rural,3,49.72,no,0,0
TX1417,Home,city,5,51.58,no,0,1
TX8759,Electronics,rural,4,57.97,no,2,0
TX443,Electronics,rural,6,29.27,no,5,1
TX3500,Books,city,1,48.64,yes,0,0
TX307,Books,city,4,48.5,yes,0,1
TX1478,Books,city,6,32.4,no,0,1
TX279,Fashion,rural,3,51.71,no,0,0
TX8118,Books,city,2,49.29,yes,0,1
TX5656,Fashion,rural,2,51.8,no,0,0
TX7611,Fashion,rural,3,53.08,no,0,0
TX3990,Books,rural,5,69.35,yes,5,0
TX4521,Books,city,2,50.91,yes,0,1
TX6301,Sports,city,6,48.59,yes,6,1
TX4659,Electronics,rural,6,52.21,no,3,1
TX1709,Books,city,6,53.17,yes,0,1
TX7913,Fashion,rural,6,52.94,no,0,1
TX308,Books,city,5,50.24,yes,0,0
TX424,Home,city,5,51.01,no,0,0
TX4831,Fashion,rural,4,51.88,no,0,1
TX5868,Home,city,5,51.65,no,0,0
TX4816,Books,city,3,52.56,yes,0,1
TX2134,Books,rural,3,51.34,no,5,0
TX2498,Beauty,city,3,60.98,yes,6,0
TX8953,Sports,city,4,62.24,yes,5,0
TX5954,Electronics,rural,4,50.94,yes,5,0
TX4036,Electronics,rural,3,61.6,no,2,0
TX5461,Sports,city,5,43.06,no,5,0
TX5078,Books,rural,5,53.24,yes,7,1
TX5695,Books,city,5,51.65,yes,0,0
TX5989,Sports,city,5,70.62,yes,4,1
TX3560,Fashion,rural,1,39.92,no,1,0
TX483,Electronics,city,4,32.96,yes,0,1
TX7293,Electronics,rural,5,41.31,yes,6,1
TX7087,Books,city,2,49.84,yes,0,1
TX3048,Home,rural,2,71.53,no,5,0
TX2984,Fashion,rural,6,63.3,yes,1,1
TX8249,Books,city,6,49.18,yes,0,1
TX5130,Fashion,rural,6,52.77,no,0,0
TX4575,Home,city,6,49.92,no,0,0
TX9512,Books,city,3,52.17,yes,0,0
TX5991,Books,city,6,32.33,no,0,0
TX8676,Books,city,1,51.52,yes,0,1
TX6009,Home,city,4,52.38,no,0,0
